what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1351023341913
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1351023342956
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1351023364595
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1351023364666
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1351023410210
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1351023410332
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1351023546260
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1351023549994
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1351023550481
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1351023552183
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1351023553650
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1351023563113
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1351023575396
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1351023585418
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1351023590381
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1351023606178
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1351023632600
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1351023634446
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1351023635250
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1351023638455
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1351023640293
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1351023715968
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1351023734683
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1351023741221
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1351023754222
