what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1351419353794
closed,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.ClassFileEditor",1351419353794
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1351419389312
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1351419400972
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1351419429395
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1351419444908
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1351419598297
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1351419598324
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1351419598333
started,bundle,org.eclipse.jst.servlet.ui,1.1.301.v200908101600,"org.eclipse.jst.servlet.ui",1351419598705
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1351419600168
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1351419604267
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1351419942834
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1351419948178
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1351419989427
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1351420078856
started,bundle,org.eclipse.jdt.junit,3.5.1.r351_v20090708-0800,"org.eclipse.jdt.junit",1351420086232
started,bundle,org.eclipse.ui.views.log,1.0.100.v20090731,"org.eclipse.ui.views.log",1351420090837
started,bundle,org.eclipse.pde.ui,3.5.0.v20090821,"org.eclipse.pde.ui",1351420090865
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1351420093634
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1351420093740
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1351420114134
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1351420140272
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1351420143752
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1351420144410
