what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1350387207490
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1350387212227
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1350387220621
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1350387226434
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1350387227049
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1350387227535
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1350387240840
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1350387242961
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1350387248121
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1350387249937
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1350387271123
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1350387276297
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1350387281482
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1350387296750
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1350387298610
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1350387299132
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1350387313417
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1350387315953
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1350387320092
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1350387321887
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1350387447590
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1350387486218
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1350387559488
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1350387568782
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1350387569572
