what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.views,3.4.1.M20090826-0800,"org.eclipse.ui.views.ContentOutline",1350925928723
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1350925946058
opened,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.ClassFileEditor",1350925951275
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.ClassFileEditor",1350925951445
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1350926006731
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1350937744106
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1350937747379
started,bundle,org.eclipse.jst.servlet.ui,1.1.301.v200908101600,"org.eclipse.jst.servlet.ui",1350937747842
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1350937787308
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1350938325844
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.ClassFileEditor",1350938325856
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1350938327581
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1350938582583
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1350938584753
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1350938810234
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1350938812011
closed,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.ClassFileEditor",1350938812014
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1350938969978
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1350938983086
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1350938993552
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1350938995731
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1350938996359
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1350939003915
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1350939005514
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1350939312224
