what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.sse.core,1.1.401.v200909172215,"org.eclipse.wst.sse.core",1351006286071
started,bundle,org.eclipse.wst.validation,1.2.102.v200905201610,"org.eclipse.wst.validation",1351006286086
started,bundle,org.eclipse.wst.web,1.1.301.v200909021400,"org.eclipse.wst.web",1351006286095
started,bundle,org.eclipse.wst.xml.core,1.1.401.v200908242115,"org.eclipse.wst.xml.core",1351006286114
os,sysinfo,,,"macosx",1351006286117
arch,sysinfo,,,"x86",1351006286118
ws,sysinfo,,,"cocoa",1351006286118
locale,sysinfo,,,"en_US",1351006286118
processors,sysinfo,,,"2",1351006286118
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1351006286118
java.runtime.version,sysinfo,,,"1.6.0_22-b04-307-10M3811",1351006286118
java.specification.name,sysinfo,,,"Java Platform API Specification",1351006286118
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1351006286118
java.specification.version,sysinfo,,,"1.6",1351006286118
java.vendor,sysinfo,,,"Apple Inc.",1351006286118
java.version,sysinfo,,,"1.6.0_22",1351006286118
java.vm.info,sysinfo,,,"mixed mode",1351006286118
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1351006286118
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1351006286118
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1351006286118
java.vm.specification.version,sysinfo,,,"1.0",1351006286118
java.vm.vendor,sysinfo,,,"Apple Inc.",1351006286118
java.vm.version,sysinfo,,,"17.1-b03-307",1351006286118
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.bugzilla.ui",1351006286203
started,bundle,org.eclipse.ui.forms,3.4.1.v20090714_35x,"org.eclipse.ui.forms",1351006286280
